x,y,score,sample,section
3335,4,15,0,RA2,Section3
3336,4,16,0,RA2,Section3
3337,4,17,0,RA2,Section3
3338,4,18,0,RA2,Section3
3339,4,19,0,RA2,Section3
3340,4,20,0,RA2,Section3
3341,4,21,0,RA2,Section3
3342,4,22,0,RA2,Section3
3343,4,23,0,RA2,Section3
3344,4,24,0,RA2,Section3
3345,4,25,0,RA2,Section3
3346,4,26,0,RA2,Section3
3347,4,27,0,RA2,Section3
3348,4,28,0,RA2,Section3
3349,4,29,0,RA2,Section3
3350,4,30,0,RA2,Section3
3351,4,31,0,RA2,Section3
3352,4,32,0,RA2,Section3
3353,4,33,0.0970426070313118,RA2,Section3
3354,4,34,0.123225473361388,RA2,Section3
3355,4,35,0.00522227989767461,RA2,Section3
3356,4,36,0,RA2,Section3
3357,4,37,0,RA2,Section3
3358,4,38,0,RA2,Section3
3359,4,39,NA,RA2,Section3
3360,4,40,NA,RA2,Section3
3361,5,1,NA,RA2,Section3
3362,5,2,NA,RA2,Section3
3363,5,3,NA,RA2,Section3
3364,5,4,0,RA2,Section3
3365,5,5,0,RA2,Section3
3366,5,6,0,RA2,Section3
3367,5,7,0,RA2,Section3
3368,5,8,0,RA2,Section3
3369,5,9,0.172299037686566,RA2,Section3
3370,5,10,0.144472180880919,RA2,Section3
3371,5,11,0.0661674303316715,RA2,Section3
3372,5,12,0.412358854231136,RA2,Section3
3373,5,13,0.578651952971616,RA2,Section3
3374,5,14,0.252148645550083,RA2,Section3
3375,5,15,0,RA2,Section3
3376,5,16,0,RA2,Section3
3377,5,17,0,RA2,Section3
3378,5,18,0,RA2,Section3
3379,5,19,0.0837396545809685,RA2,Section3
3380,5,20,0.10572910163093,RA2,Section3
3381,5,21,0.0415016076815101,RA2,Section3
3382,5,22,0,RA2,Section3
3383,5,23,0,RA2,Section3
3384,5,24,0,RA2,Section3
3385,5,25,0,RA2,Section3
3386,5,26,0,RA2,Section3
3387,5,27,0,RA2,Section3
3388,5,28,0,RA2,Section3
3389,5,29,0,RA2,Section3
3390,5,30,0,RA2,Section3
3391,5,31,0,RA2,Section3
3392,5,32,0,RA2,Section3
3393,5,33,0.120255171530829,RA2,Section3
3394,5,34,0.492451922485231,RA2,Section3
3395,5,35,0.395446861370419,RA2,Section3
3396,5,36,0,RA2,Section3
3397,5,37,0,RA2,Section3
3398,5,38,0,RA2,Section3
3399,5,39,NA,RA2,Section3
3400,5,40,NA,RA2,Section3
3401,6,1,NA,RA2,Section3
3402,6,2,NA,RA2,Section3
3403,6,3,0,RA2,Section3
3404,6,4,0,RA2,Section3
3405,6,5,0,RA2,Section3
3406,6,6,0,RA2,Section3
3407,6,7,0.0373931169394214,RA2,Section3
3408,6,8,0.110668614517159,RA2,Section3
3409,6,9,0.0874972685017598,RA2,Section3
3410,6,10,0,RA2,Section3
3411,6,11,0,RA2,Section3
3412,6,12,0.181771848919057,RA2,Section3
3413,6,13,0.45569192381921,RA2,Section3
3414,6,14,0.291402915633708,RA2,Section3
3415,6,15,0,RA2,Section3
3416,6,16,0,RA2,Section3
3417,6,17,0,RA2,Section3
3418,6,18,0,RA2,Section3
3419,6,19,0.0661187976686233,RA2,Section3
3420,6,20,0.415820645853119,RA2,Section3
3421,6,21,0.369228246305171,RA2,Section3
3422,6,22,0.00456018888924278,RA2,Section3
3423,6,23,0,RA2,Section3
3424,6,24,0,RA2,Section3
3425,6,25,0,RA2,Section3
3426,6,26,0,RA2,Section3
3427,6,27,0,RA2,Section3
3428,6,28,0,RA2,Section3
3429,6,29,0,RA2,Section3
3430,6,30,0,RA2,Section3
3431,6,31,0,RA2,Section3
3432,6,32,0,RA2,Section3
3433,6,33,0.0992570391819295,RA2,Section3
3434,6,34,0.559650687641928,RA2,Section3
3435,6,35,0.785671442843163,RA2,Section3
3436,6,36,0.351460660713242,RA2,Section3
3437,6,37,0,RA2,Section3
3438,6,38,0,RA2,Section3
3439,6,39,NA,RA2,Section3
3440,6,40,NA,RA2,Section3
3441,7,1,NA,RA2,Section3
3442,7,2,NA,RA2,Section3
3443,7,3,0,RA2,Section3
3444,7,4,0,RA2,Section3
3445,7,5,0,RA2,Section3
3446,7,6,0,RA2,Section3
3447,7,7,0.0245488498475758,RA2,Section3
3448,7,8,0.306165276011274,RA2,Section3
3449,7,9,0.326192247034078,RA2,Section3
3450,7,10,0.0605915180184243,RA2,Section3
3451,7,11,0,RA2,Section3
3452,7,12,0,RA2,Section3
3453,7,13,0.178053362576873,RA2,Section3
3454,7,14,0.158365246098943,RA2,Section3
3455,7,15,0,RA2,Section3
3456,7,16,0,RA2,Section3
3457,7,17,0,RA2,Section3
3458,7,18,0,RA2,Section3
3459,7,19,0.0484837032670619,RA2,Section3
3460,7,20,0.435141207733014,RA2,Section3
3461,7,21,0.696954884928832,RA2,Section3
3462,7,22,0.332286827512904,RA2,Section3
3463,7,23,0,RA2,Section3
3464,7,24,0,RA2,Section3
3465,7,25,0,RA2,Section3
3466,7,26,0,RA2,Section3
3467,7,27,0,RA2,Section3
3468,7,28,0,RA2,Section3
3469,7,29,0,RA2,Section3
3470,7,30,0,RA2,Section3
3471,7,31,0.0643363938807523,RA2,Section3
3472,7,32,0.222651808091229,RA2,Section3
3473,7,33,0.17817343487468,RA2,Section3
3474,7,34,0.225602275566107,RA2,Section3
3475,7,35,0.578621394948888,RA2,Section3
3476,7,36,0.376269229798852,RA2,Section3
3477,7,37,0,RA2,Section3
3478,7,38,0,RA2,Section3
3479,7,39,NA,RA2,Section3
3480,7,40,NA,RA2,Section3
3481,8,1,NA,RA2,Section3
3482,8,2,0,RA2,Section3
3483,8,3,0,RA2,Section3
3484,8,4,0,RA2,Section3
3485,8,5,0,RA2,Section3
3486,8,6,0,RA2,Section3
3487,8,7,0.0117045827557302,RA2,Section3
3488,8,8,0.292389897624732,RA2,Section3
3489,8,9,0.559720183175206,RA2,Section3
3490,8,10,0.303509964270951,RA2,Section3
3491,8,11,0.0380019064106137,RA2,Section3
3492,8,12,0,RA2,Section3
3493,8,13,0,RA2,Section3
3494,8,14,0,RA2,Section3
3495,8,15,0,RA2,Section3
3496,8,16,0,RA2,Section3
3497,8,17,0.0751301646402438,RA2,Section3
3498,8,18,0.585394649265168,RA2,Section3
3499,8,19,0.561946449290421,RA2,Section3
3500,8,20,0.152354339036469,RA2,Section3
3501,8,21,0.540318505611757,RA2,Section3
3502,8,22,0.876200298979397,RA2,Section3
3503,8,23,0.501891685211185,RA2,Section3
3504,8,24,0,RA2,Section3
3505,8,25,0,RA2,Section3
3506,8,26,0,RA2,Section3
3507,8,27,0,RA2,Section3
3508,8,28,0,RA2,Section3
3509,8,29,0,RA2,Section3
3510,8,30,0,RA2,Section3
3511,8,31,0.0464017975012339,RA2,Section3
3512,8,32,0.439626019714336,RA2,Section3
3513,8,33,0.511465951075384,RA2,Section3
3514,8,34,0.14060462913766,RA2,Section3
3515,8,35,0.209394945825051,RA2,Section3
3516,8,36,0.183212079494979,RA2,Section3
3517,8,37,0,RA2,Section3
3518,8,38,0,RA2,Section3
3519,8,39,NA,RA2,Section3
3520,8,40,NA,RA2,Section3
3521,9,1,NA,RA2,Section3
3522,9,2,0,RA2,Section3
3523,9,3,0,RA2,Section3
3524,9,4,0,RA2,Section3
3525,9,5,0,RA2,Section3
3526,9,6,0,RA2,Section3
3527,9,7,0,RA2,Section3
3528,9,8,0.0536949190924348,RA2,Section3
3529,9,9,0.319379475761564,RA2,Section3
3530,9,10,0.571143070298773,RA2,Section3
3531,9,11,0.307280741319775,RA2,Section3
3532,9,12,0.00764873690921997,RA2,Section3
3533,9,13,0,RA2,Section3
3534,9,14,0,RA2,Section3
3535,9,15,0,RA2,Section3
3536,9,16,0,RA2,Section3
3537,9,17,0.0284540536594078,RA2,Section3
3538,9,18,1.05184911915292,RA2,Section3
3539,9,19,1.42936482582371,RA2,Section3
3540,9,20,0.464170859090749,RA2,Section3
3541,9,21,0.200258974799238,RA2,Section3
3542,9,22,0.835331329916804,RA2,Section3
3543,9,23,1.05881002587517,RA2,Section3
3544,9,24,0.439115727352089,RA2,Section3
3545,9,25,0,RA2,Section3
3546,9,26,0,RA2,Section3
3547,9,27,0,RA2,Section3
3548,9,28,0,RA2,Section3
3549,9,29,0,RA2,Section3
3550,9,30,0,RA2,Section3
3551,9,31,0,RA2,Section3
3552,9,32,0.352267340416069,RA2,Section3
3553,9,33,0.69215658162071,RA2,Section3
3554,9,34,0.35974726186874,RA2,Section3
3555,9,35,0,RA2,Section3
3556,9,36,0,RA2,Section3
3557,9,37,0,RA2,Section3
3558,9,38,0,RA2,Section3
3559,9,39,NA,RA2,Section3
3560,9,40,NA,RA2,Section3
3561,10,1,NA,RA2,Section3
3562,10,2,0,RA2,Section3
3563,10,3,0,RA2,Section3
3564,10,4,0,RA2,Section3
3565,10,5,0,RA2,Section3
3566,10,6,0,RA2,Section3
3567,10,7,0,RA2,Section3
3568,10,8,0,RA2,Section3
3569,10,9,0.0806006695758382,RA2,Section3
3570,10,10,0.380722855229499,RA2,Section3
3571,10,11,0.575227529781889,RA2,Section3
3572,10,12,0.276927571818382,RA2,Section3
3573,10,13,0,RA2,Section3
3574,10,14,0,RA2,Section3
3575,10,15,0,RA2,Section3
3576,10,16,0,RA2,Section3
3577,10,17,0,RA2,Section3
3578,10,18,0.818564824694073,RA2,Section3
3579,10,19,1.78375879142718,RA2,Section3
3580,10,20,1.02857885462527,RA2,Section3
3581,10,21,0.00518378913190864,RA2,Section3
3582,10,22,0.38445343817434,RA2,Section3
3583,10,23,1.00368273048023,RA2,Section3
3584,10,24,0.809447673464665,RA2,Section3
3585,10,25,0.172221207729572,RA2,Section3
3586,10,26,0,RA2,Section3
3587,10,27,0,RA2,Section3
3588,10,28,0,RA2,Section3
3589,10,29,0,RA2,Section3
3590,10,30,0,RA2,Section3
3591,10,31,0,RA2,Section3
3592,10,32,0.018974824215377,RA2,Section3
3593,10,33,0.376798661799492,RA2,Section3
3594,10,34,0.354435761524059,RA2,Section3
3595,10,35,0,RA2,Section3
3596,10,36,0,RA2,Section3
3597,10,37,0,RA2,Section3
3598,10,38,0,RA2,Section3
3599,10,39,NA,RA2,Section3
3600,10,40,NA,RA2,Section3
3601,11,1,NA,RA2,Section3
3602,11,2,0,RA2,Section3
3603,11,3,0,RA2,Section3
3604,11,4,0,RA2,Section3
3605,11,5,0,RA2,Section3
3606,11,6,0,RA2,Section3
3607,11,7,0,RA2,Section3
3608,11,8,0,RA2,Section3
3609,11,9,0,RA2,Section3
3610,11,10,0.351033452257561,RA2,Section3
3611,11,11,0.675348505710247,RA2,Section3
3612,11,12,0.341894144424934,RA2,Section3
3613,11,13,0.024194360395444,RA2,Section3
3614,11,14,0,RA2,Section3
3615,11,15,0,RA2,Section3
3616,11,16,0,RA2,Section3
3617,11,17,0,RA2,Section3
3618,11,18,0,RA2,Section3
3619,11,19,0.916340414893732,RA2,Section3
3620,11,20,0.916518350340883,RA2,Section3
3621,11,21,0.0518599001127379,RA2,Section3
3622,11,22,0,RA2,Section3
3623,11,23,0.447229396033427,RA2,Section3
3624,11,24,0.726336548447449,RA2,Section3
3625,11,25,0.440597899250644,RA2,Section3
3626,11,26,0.143493573407431,RA2,Section3
3627,11,27,0,RA2,Section3
3628,11,28,0,RA2,Section3
3629,11,29,0,RA2,Section3
3630,11,30,0,RA2,Section3
3631,11,31,0,RA2,Section3
3632,11,32,0,RA2,Section3
3633,11,33,0.0565436299523463,RA2,Section3
3634,11,34,0.0390778417028406,RA2,Section3
3635,11,35,0.00239223241462425,RA2,Section3
3636,11,36,0,RA2,Section3
3637,11,37,0,RA2,Section3
3638,11,38,0,RA2,Section3
3639,11,39,NA,RA2,Section3
3640,11,40,NA,RA2,Section3
3641,12,1,NA,RA2,Section3
3642,12,2,0,RA2,Section3
3643,12,3,0,RA2,Section3
3644,12,4,0,RA2,Section3
3645,12,5,0,RA2,Section3
3646,12,6,0,RA2,Section3
3647,12,7,0,RA2,Section3
3648,12,8,0,RA2,Section3
3649,12,9,0,RA2,Section3
3650,12,10,0.375643574141501,RA2,Section3
3651,12,11,0.754145944668764,RA2,Section3
3652,12,12,0.423061016692054,RA2,Section3
3653,12,13,0.0386843563686,RA2,Section3
3654,12,14,0,RA2,Section3
3655,12,15,0,RA2,Section3
3656,12,16,0,RA2,Section3
3657,12,17,0,RA2,Section3
3658,12,18,0,RA2,Section3
3659,12,19,0.0489220383602823,RA2,Section3
3660,12,20,0.0957760847883843,RA2,Section3
3661,12,21,0.0375749860280238,RA2,Section3
3662,12,22,0,RA2,Section3
3663,12,23,0,RA2,Section3
3664,12,24,0.23338946642351,RA2,Section3
3665,12,25,0.516974963269992,RA2,Section3
3666,12,26,0.323890530724966,RA2,Section3
3667,12,27,0.0232048570457593,RA2,Section3
3668,12,28,0,RA2,Section3
3669,12,29,0,RA2,Section3
3670,12,30,0,RA2,Section3
3671,12,31,0,RA2,Section3
3672,12,32,0,RA2,Section3
3673,12,33,0,RA2,Section3
3674,12,34,0,RA2,Section3
3675,12,35,0,RA2,Section3
3676,12,36,0,RA2,Section3
3677,12,37,0,RA2,Section3
3678,12,38,0,RA2,Section3
3679,12,39,0,RA2,Section3
3680,12,40,NA,RA2,Section3
3681,13,1,NA,RA2,Section3
3682,13,2,0,RA2,Section3
3683,13,3,0,RA2,Section3
3684,13,4,0,RA2,Section3
3685,13,5,0,RA2,Section3
3686,13,6,0,RA2,Section3
3687,13,7,0,RA2,Section3
3688,13,8,0,RA2,Section3
3689,13,9,0,RA2,Section3
3690,13,10,0.295221058420676,RA2,Section3
3691,13,11,0.704559207070736,RA2,Section3
3692,13,12,0.506664609019424,RA2,Section3
3693,13,13,0.0726434113273625,RA2,Section3
3694,13,14,0,RA2,Section3
3695,13,15,0,RA2,Section3
3696,13,16,0,RA2,Section3
3697,13,17,0,RA2,Section3
3698,13,18,0.379633689630848,RA2,Section3
3699,13,19,0.41594063264977,RA2,Section3
3700,13,20,0,RA2,Section3
3701,13,21,0,RA2,Section3
3702,13,22,0,RA2,Section3
3703,13,23,0,RA2,Section3
3704,13,24,0,RA2,Section3
3705,13,25,0.262117100745649,RA2,Section3
3706,13,26,0.283851178286733,RA2,Section3
3707,13,27,0.0369188550395157,RA2,Section3
3708,13,28,0,RA2,Section3
3709,13,29,0,RA2,Section3
3710,13,30,0,RA2,Section3
3711,13,31,0,RA2,Section3
3712,13,32,0,RA2,Section3
3713,13,33,0,RA2,Section3
3714,13,34,0,RA2,Section3
3715,13,35,0,RA2,Section3
3716,13,36,0,RA2,Section3
3717,13,37,0,RA2,Section3
3718,13,38,0,RA2,Section3
3719,13,39,0,RA2,Section3
3720,13,40,NA,RA2,Section3
3721,14,1,NA,RA2,Section3
3722,14,2,0,RA2,Section3
3723,14,3,0,RA2,Section3
3724,14,4,0.146545883264835,RA2,Section3
3725,14,5,0.160425880339906,RA2,Section3
3726,14,6,0,RA2,Section3
3727,14,7,0,RA2,Section3
3728,14,8,0,RA2,Section3
3729,14,9,0,RA2,Section3
3730,14,10,0,RA2,Section3
3731,14,11,0.336687624162929,RA2,Section3
3732,14,12,0.407208056119912,RA2,Section3
3733,14,13,0.0924387203674162,RA2,Section3
3734,14,14,0,RA2,Section3
3735,14,15,0,RA2,Section3
3736,14,16,0,RA2,Section3
3737,14,17,0,RA2,Section3
3738,14,18,0.510576125844023,RA2,Section3
3739,14,19,0.927935136246753,RA2,Section3
3740,14,20,0.449599194629327,RA2,Section3
3741,14,21,0,RA2,Section3
3742,14,22,0,RA2,Section3
3743,14,23,0,RA2,Section3
3744,14,24,0,RA2,Section3
3745,14,25,0.0072592382213067,RA2,Section3
3746,14,26,0.0427073137561453,RA2,Section3
3747,14,27,0.0256071369234597,RA2,Section3
3748,14,28,0,RA2,Section3
3749,14,29,0,RA2,Section3
3750,14,30,0,RA2,Section3
3751,14,31,0,RA2,Section3
3752,14,32,0,RA2,Section3
3753,14,33,0,RA2,Section3
3754,14,34,0,RA2,Section3
3755,14,35,0,RA2,Section3
3756,14,36,0.260666381304061,RA2,Section3
3757,14,37,0.295410215163055,RA2,Section3
3758,14,38,0,RA2,Section3
3759,14,39,0,RA2,Section3
3760,14,40,NA,RA2,Section3
3761,15,1,NA,RA2,Section3
3762,15,2,0,RA2,Section3
3763,15,3,0,RA2,Section3
3764,15,4,0.173176765961846,RA2,Section3
3765,15,5,0.356159302695998,RA2,Section3
3766,15,6,0.195307828415427,RA2,Section3
3767,15,7,0,RA2,Section3
3768,15,8,0,RA2,Section3
3769,15,9,0,RA2,Section3
3770,15,10,0,RA2,Section3
3771,15,11,0,RA2,Section3
3772,15,12,0.05913178225216,RA2,Section3
3773,15,13,0.0344487332101014,RA2,Section3
3774,15,14,0,RA2,Section3
3775,15,15,0,RA2,Section3
3776,15,16,0,RA2,Section3
3777,15,17,0,RA2,Section3
3778,15,18,0.350595515976429,RA2,Section3
3779,15,19,0.952701714978644,RA2,Section3
3780,15,20,0.787234078906378,RA2,Section3
3781,15,21,0.148820936885239,RA2,Section3
3782,15,22,0,RA2,Section3
3783,15,23,0,RA2,Section3
3784,15,24,0,RA2,Section3
3785,15,25,0,RA2,Section3
3786,15,26,0,RA2,Section3
3787,15,27,0,RA2,Section3
3788,15,28,0,RA2,Section3
3789,15,29,0,RA2,Section3
3790,15,30,0,RA2,Section3
3791,15,31,0,RA2,Section3
3792,15,32,0,RA2,Section3
3793,15,33,0,RA2,Section3
3794,15,34,0,RA2,Section3
3795,15,35,0,RA2,Section3
3796,15,36,0.495755695193597,RA2,Section3
3797,15,37,0.785362011997893,RA2,Section3
3798,15,38,0.320458476507372,RA2,Section3
3799,15,39,0,RA2,Section3
3800,15,40,NA,RA2,Section3
3801,16,1,NA,RA2,Section3
3802,16,2,0,RA2,Section3
3803,16,3,0,RA2,Section3
3804,16,4,0.153928849590122,RA2,Section3
3805,16,5,0.395801637363693,RA2,Section3
3806,16,6,0.322970812107445,RA2,Section3
3807,16,7,0.0789080569664715,RA2,Section3
3808,16,8,0,RA2,Section3
3809,16,9,0,RA2,Section3
3810,16,10,0,RA2,Section3
3811,16,11,0,RA2,Section3
3812,16,12,0,RA2,Section3
3813,16,13,0,RA2,Section3
3814,16,14,0,RA2,Section3
3815,16,15,0,RA2,Section3
3816,16,16,0,RA2,Section3
3817,16,17,0,RA2,Section3
3818,16,18,0,RA2,Section3
3819,16,19,0.411589773088891,RA2,Section3
3820,16,20,0.557287964040271,RA2,Section3
3821,16,21,0.177938375177981,RA2,Section3
3822,16,22,0,RA2,Section3
3823,16,23,0,RA2,Section3
3824,16,24,0,RA2,Section3
3825,16,25,0,RA2,Section3
3826,16,26,0,RA2,Section3
3827,16,27,0,RA2,Section3
3828,16,28,0,RA2,Section3
3829,16,29,0,RA2,Section3
3830,16,30,0,RA2,Section3
3831,16,31,0,RA2,Section3
3832,16,32,0,RA2,Section3
3833,16,33,0,RA2,Section3
3834,16,34,0,RA2,Section3
3835,16,35,0,RA2,Section3
3836,16,36,0.445285752238433,RA2,Section3
3837,16,37,1.02146969955429,RA2,Section3
3838,16,38,0.746180375019611,RA2,Section3
3839,16,39,0.135252593844683,RA2,Section3
3840,16,40,NA,RA2,Section3
3841,17,1,NA,RA2,Section3
3842,17,2,0,RA2,Section3
3843,17,3,0,RA2,Section3
3844,17,4,0.127102829977036,RA2,Section3
3845,17,5,0.353787601296516,RA2,Section3
3846,17,6,0.314779638830435,RA2,Section3
3847,17,7,0.0900395355414197,RA2,Section3
3848,17,8,0,RA2,Section3
3849,17,9,0,RA2,Section3
3850,17,10,0,RA2,Section3
3851,17,11,0,RA2,Section3
3852,17,12,0,RA2,Section3
3853,17,13,0,RA2,Section3
3854,17,14,0,RA2,Section3
3855,17,15,0,RA2,Section3
3856,17,16,0,RA2,Section3
3857,17,17,0,RA2,Section3
3858,17,18,0,RA2,Section3
3859,17,19,0,RA2,Section3
3860,17,20,0.0452934604432567,RA2,Section3
3861,17,21,0.00898651742435111,RA2,Section3
3862,17,22,0,RA2,Section3
3863,17,23,0,RA2,Section3
3864,17,24,0.0893825640227297,RA2,Section3
3865,17,25,0.121855971862809,RA2,Section3
3866,17,26,0,RA2,Section3
3867,17,27,0,RA2,Section3
3868,17,28,0,RA2,Section3
3869,17,29,0,RA2,Section3
3870,17,30,0,RA2,Section3
3871,17,31,0,RA2,Section3
3872,17,32,0,RA2,Section3
3873,17,33,0,RA2,Section3
3874,17,34,0,RA2,Section3
3875,17,35,0,RA2,Section3
3876,17,36,0,RA2,Section3
3877,17,37,0.503654046544178,RA2,Section3
3878,17,38,0.635918336861111,RA2,Section3
3879,17,39,0.163116450020027,RA2,Section3
3880,17,40,NA,RA2,Section3
3881,18,1,NA,RA2,Section3
3882,18,2,0,RA2,Section3
3883,18,3,0,RA2,Section3
3884,18,4,0.117727661197965,RA2,Section3
3885,18,5,0.323282521383488,RA2,Section3
3886,18,6,0.293272250117276,RA2,Section3
3887,18,7,0.085527422564357,RA2,Section3
3888,18,8,0,RA2,Section3
3889,18,9,0,RA2,Section3
3890,18,10,0,RA2,Section3
3891,18,11,0,RA2,Section3
3892,18,12,0,RA2,Section3
3893,18,13,0,RA2,Section3
3894,18,14,0,RA2,Section3
3895,18,15,0,RA2,Section3
3896,18,16,0,RA2,Section3
3897,18,17,0,RA2,Section3
3898,18,18,0.468648071430081,RA2,Section3
3899,18,19,0.511824253444885,RA2,Section3
3900,18,20,0.0814933272297329,RA2,Section3
3901,18,21,0,RA2,Section3
3902,18,22,0,RA2,Section3
3903,18,23,0,RA2,Section3
3904,18,24,0.363406016195788,RA2,Section3
3905,18,25,0.579790596613107,RA2,Section3
3906,18,26,0.245220625652086,RA2,Section3
3907,18,27,0,RA2,Section3
3908,18,28,0,RA2,Section3
3909,18,29,0,RA2,Section3
3910,18,30,0,RA2,Section3
3911,18,31,0,RA2,Section3
3912,18,32,0,RA2,Section3
3913,18,33,0,RA2,Section3
3914,18,34,0,RA2,Section3
3915,18,35,0,RA2,Section3
3916,18,36,0,RA2,Section3
3917,18,37,0,RA2,Section3
3918,18,38,0.145966540026274,RA2,Section3
3919,18,39,0.111222706167263,RA2,Section3
3920,18,40,NA,RA2,Section3
3921,19,1,NA,RA2,Section3
3922,19,2,0,RA2,Section3
3923,19,3,0,RA2,Section3
3924,19,4,0.153121152761803,RA2,Section3
3925,19,5,0.371656065291644,RA2,Section3
3926,19,6,0.515373643652678,RA2,Section3
3927,19,7,0.389104743969988,RA2,Section3
3928,19,8,0.115294565360982,RA2,Section3
3929,19,9,0,RA2,Section3
3930,19,10,0,RA2,Section3
3931,19,11,0,RA2,Section3
3932,19,12,0,RA2,Section3
3933,19,13,0,RA2,Section3
3934,19,14,0,RA2,Section3
3935,19,15,0,RA2,Section3
3936,19,16,0,RA2,Section3
3937,19,17,0,RA2,Section3
3938,19,18,0.434044492701593,RA2,Section3
3939,19,19,1.12068762887062,RA2,Section3
3940,19,20,0.724983132506017,RA2,Section3
3941,19,21,0.00895901483730641,RA2,Section3
3942,19,22,0,RA2,Section3
3943,19,23,0,RA2,Section3
3944,19,24,0.337362996037107,RA2,Section3
3945,19,25,0.908368115375777,RA2,Section3
3946,19,26,0.729198270560995,RA2,Section3
3947,19,27,0.190666559062513,RA2,Section3
3948,19,28,0,RA2,Section3
3949,19,29,0,RA2,Section3
3950,19,30,0,RA2,Section3
3951,19,31,0,RA2,Section3
3952,19,32,0.105133738990492,RA2,Section3
3953,19,33,0.132086870760059,RA2,Section3
3954,19,34,0,RA2,Section3
3955,19,35,0,RA2,Section3
3956,19,36,0,RA2,Section3
3957,19,37,0,RA2,Section3
3958,19,38,0,RA2,Section3
3959,19,39,0,RA2,Section3
3960,19,40,NA,RA2,Section3
3961,20,1,NA,RA2,Section3
3962,20,2,0,RA2,Section3
3963,20,3,0,RA2,Section3
3964,20,4,0.139872388301102,RA2,Section3
3965,20,5,0.430357604143815,RA2,Section3
3966,20,6,0.579810407091469,RA2,Section3
3967,20,7,0.665231283374383,RA2,Section3
3968,20,8,0.429814535978908,RA2,Section3
3969,20,9,0.0798418050912912,RA2,Section3
3970,20,10,0,RA2,Section3
3971,20,11,0,RA2,Section3
3972,20,12,0,RA2,Section3
3973,20,13,0,RA2,Section3
3974,20,14,0,RA2,Section3
3975,20,15,0,RA2,Section3
3976,20,16,0,RA2,Section3
3977,20,17,0,RA2,Section3
3978,20,18,0.226607654258797,RA2,Section3
3979,20,19,0.942631771927579,RA2,Section3
3980,20,20,1.10931016516049,RA2,Section3
3981,20,21,0.350109865477005,RA2,Section3
3982,20,22,0,RA2,Section3
3983,20,23,0,RA2,Section3
3984,20,24,0.390323044155978,RA2,Section3
3985,20,25,0.972993118716868,RA2,Section3
3986,20,26,0.842398160248998,RA2,Section3
3987,20,27,0.252410418249394,RA2,Section3
3988,20,28,0,RA2,Section3
3989,20,29,0,RA2,Section3
3990,20,30,0,RA2,Section3
3991,20,31,0,RA2,Section3
3992,20,32,0.270473663558395,RA2,Section3
3993,20,33,0.512175475673965,RA2,Section3
3994,20,34,0.265635910155221,RA2,Section3
3995,20,35,0,RA2,Section3
3996,20,36,0,RA2,Section3
3997,20,37,0,RA2,Section3
3998,20,38,0,RA2,Section3
3999,20,39,0,RA2,Section3
4000,20,40,NA,RA2,Section3
4001,21,1,NA,RA2,Section3
4002,21,2,0,RA2,Section3
4003,21,3,0,RA2,Section3
4004,21,4,0.0588205919332404,RA2,Section3
4005,21,5,0.332785737173951,RA2,Section3
4006,21,6,0.485942614836248,RA2,Section3
4007,21,7,0.545430129881106,RA2,Section3
4008,21,8,0.568761045358745,RA2,Section3
4009,21,9,0.202231191696601,RA2,Section3
4010,21,10,0,RA2,Section3
4011,21,11,0,RA2,Section3
4012,21,12,0,RA2,Section3
4013,21,13,0,RA2,Section3
4014,21,14,0,RA2,Section3
4015,21,15,0,RA2,Section3
4016,21,16,0,RA2,Section3
4017,21,17,0,RA2,Section3
4018,21,18,0,RA2,Section3
4019,21,19,0.299141966651211,RA2,Section3
4020,21,20,0.645538265641778,RA2,Section3
4021,21,21,0.384736295327556,RA2,Section3
4022,21,22,0,RA2,Section3
4023,21,23,0,RA2,Section3
4024,21,24,0.35767113713124,RA2,Section3
4025,21,25,1.06315928277042,RA2,Section3
4026,21,26,0.991259251486055,RA2,Section3
4027,21,27,0.283591981082065,RA2,Section3
4028,21,28,0,RA2,Section3
4029,21,29,0,RA2,Section3
4030,21,30,0,RA2,Section3
4031,21,31,0,RA2,Section3
4032,21,32,0.248857793814477,RA2,Section3
4033,21,33,0.722795616983993,RA2,Section3
4034,21,34,0.667340384813044,RA2,Section3
4035,21,35,0.219041961895206,RA2,Section3
4036,21,36,0,RA2,Section3
4037,21,37,0,RA2,Section3
4038,21,38,0,RA2,Section3
4039,21,39,0,RA2,Section3
4040,21,40,NA,RA2,Section3
4041,22,1,NA,RA2,Section3
4042,22,2,0,RA2,Section3
4043,22,3,0,RA2,Section3
4044,22,4,0,RA2,Section3
4045,22,5,0.0865736702711897,RA2,Section3
4046,22,6,0.245313534786197,RA2,Section3
4047,22,7,0.244158923723922,RA2,Section3
4048,22,8,0.271165513340974,RA2,Section3
4049,22,9,0.219155630296758,RA2,Section3
4050,22,10,0,RA2,Section3
4051,22,11,0,RA2,Section3
4052,22,12,0,RA2,Section3
4053,22,13,0,RA2,Section3
4054,22,14,0,RA2,Section3
4055,22,15,0,RA2,Section3
4056,22,16,0,RA2,Section3
4057,22,17,0,RA2,Section3
4058,22,18,0,RA2,Section3
4059,22,19,0,RA2,Section3
4060,22,20,0.0366748902160486,RA2,Section3
4061,22,21,0,RA2,Section3
4062,22,22,0.0420499809715276,RA2,Section3
4063,22,23,0.0785968802554849,RA2,Section3
4064,22,24,0.196746299948379,RA2,Section3
